ID,Sales_agent,Product_name,Company_name,Deal_stage,Engage_date,Close_date,Close_value,sector,Year_established,Revenue,Employees,Office,Product_series,Sales_price,manager,Regional_office
6ID18IJX,Zane Levy,GTX Plus Basic,Newex,Won,2017-05-11,2017-08-17,776.0,services,1991-01-01,1012.72,3492.0,Germany,GTX,1096.0,Summer Sewald,West
WSPM5X5V,Anna Snelling,MG Special,Gogozoom,Lost,2017-05-12,2017-05-23,0.0,telecommunications,2007-01-01,86.68,187.0,United States,MG,55.0,Dustin Brinkmann,Central
7SF3PMMY,Cecily Lampkin,MG Special,Codehow,Won,2017-05-12,2017-06-10,61.0,software,1998-01-01,2714.9,2641.0,United States,MG,55.0,Dustin Brinkmann,Central
CZF82O5B,Cecily Lampkin,MG Advanced,Hottechi,Won,2017-05-12,2017-05-27,3831.0,technolgy,1997-01-01,8170.38,16499.0,Korea,MG,3393.0,Dustin Brinkmann,Central
BLLYPR3S,Corliss Cosme,MG Advanced,Sumace,Lost,2017-05-12,2017-08-24,0.0,retail,2000-01-01,167.89,493.0,Romania,MG,3393.0,Cara Losch,East
6VLA3FDQ,Gladys Colclough,MG Special,Rangreen,Won,2017-05-12,2017-08-09,52.0,technolgy,1987-01-01,2938.67,8775.0,Panama,MG,55.0,Melvin Marxen,Central
G43QQLLF,Jonathan Berthelot,MG Advanced,dambase,Lost,2017-05-12,2017-05-20,0.0,marketing,1995-01-01,2173.98,2928.0,United States,MG,3393.0,Melvin Marxen,Central
Z3FOWY9N,Kary Hendrixson,GTX Plus Pro,Scotfind,Won,2017-05-12,2017-06-22,5698.0,software,1996-01-01,6354.87,16780.0,United States,GTX,5482.0,Summer Sewald,West
S4OLFL40,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-05-12,2017-05-22,595.0,medical,1992-01-01,3922.42,6837.0,United States,GTX,550.0,Dustin Brinkmann,Central
LPY6VIZV,Marty Freudenburg,GTX Plus Pro,Codehow,Lost,2017-05-12,2017-08-12,0.0,software,1998-01-01,2714.9,2641.0,United States,GTX,5482.0,Melvin Marxen,Central
QQ96SPTU,Maureen Marcano,GTX Plus Basic,Newex,Won,2017-05-12,2017-08-23,1144.0,services,1991-01-01,1012.72,3492.0,Germany,GTX,1096.0,Summer Sewald,West
5YLCW6L5,Moses Frase,MG Special,Finhigh,Won,2017-05-12,2017-09-15,61.0,finance,2006-01-01,1102.43,1759.0,United States,MG,55.0,Dustin Brinkmann,Central
AZX4XC81,Reed Clapper,MG Advanced,Konex,Lost,2017-05-12,2017-08-13,0.0,technolgy,1980-01-01,7708.38,13756.0,United States,MG,3393.0,Rocco Neubert,East
GO4G2L4X,Reed Clapper,MG Advanced,Plussunin,Won,2017-05-12,2017-05-15,3510.0,retail,2003-01-01,1419.98,4018.0,United States,MG,3393.0,Rocco Neubert,East
9HKP3RBS,Rosie Papadopoulos,GTX Basic,Konex,Won,2017-05-12,2017-08-04,513.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,550.0,Cara Losch,East
ER3G544S,Versie Hillebrand,MG Advanced,Toughzap,Lost,2017-05-12,2017-08-14,0.0,retail,1995-01-01,332.43,799.0,United States,MG,3393.0,Dustin Brinkmann,Central
YQFF7GFK,Versie Hillebrand,GTX Plus Basic,Inity,Won,2017-05-12,2017-08-11,1083.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,1096.0,Dustin Brinkmann,Central
1D1EJE8U,Vicki Laflamme,GTX Basic,Scotfind,Lost,2017-05-12,2017-05-26,0.0,software,1996-01-01,6354.87,16780.0,United States,GTX,550.0,Celia Rouche,West
5BAGWGAG,Vicki Laflamme,GTX Plus Pro,Condax,Won,2017-05-12,2017-08-23,5987.0,medical,2017-01-01,4.54,9.0,United States,GTX,5482.0,Celia Rouche,West
V1ROZMCX,Anna Snelling,GTX Plus Basic,dambase,Won,2017-05-13,2017-06-28,1041.0,marketing,1995-01-01,2173.98,2928.0,United States,GTX,1096.0,Dustin Brinkmann,Central
CEQ3J96G,Anna Snelling,MG Special,Funholding,Won,2017-05-13,2017-08-04,54.0,finance,1991-01-01,2819.5,7227.0,United States,MG,55.0,Dustin Brinkmann,Central
P96S0ATV,Boris Faz,MG Advanced,Massive Dynamic,Won,2017-05-13,2017-06-01,2677.0,entertainment,1989-01-01,665.06,1095.0,United States,MG,3393.0,Rocco Neubert,East
GXKR6EG9,Cecily Lampkin,MG Advanced,Rundofase,Won,2017-05-13,2017-05-27,3558.0,technolgy,1983-01-01,1008.06,1238.0,United States,MG,3393.0,Dustin Brinkmann,Central
XA4PGIHG,Corliss Cosme,GTX Basic,Sumace,Lost,2017-05-13,2017-08-08,0.0,retail,2000-01-01,167.89,493.0,Romania,GTX,550.0,Cara Losch,East
INBSL1I4,Corliss Cosme,GTX Plus Basic,Plussunin,Won,2017-05-13,2017-08-20,866.0,retail,2003-01-01,1419.98,4018.0,United States,GTX,1096.0,Cara Losch,East
4N2KE2ER,Darcel Schlecht,GTX Plus Basic,Condax,Won,2017-05-13,2017-08-24,987.0,medical,2017-01-01,4.54,9.0,United States,GTX,1096.0,Melvin Marxen,Central
UJSFG18F,Darcel Schlecht,MG Advanced,Dontechi,Won,2017-05-13,2017-08-15,3290.0,software,1982-01-01,4618.0,10083.0,United States,MG,3393.0,Melvin Marxen,Central
R9TWUEAT,Donn Cantrell,GTX Plus Pro,Xx-zobam,Lost,2017-05-13,2017-08-09,0.0,entertainment,1989-01-01,3838.39,8274.0,United States,GTX,5482.0,Rocco Neubert,East
3K97S8L9,Donn Cantrell,MG Advanced,Donquadtech,Lost,2017-05-13,2017-05-19,0.0,technolgy,1992-01-01,1712.68,3194.0,United States,MG,3393.0,Rocco Neubert,East
QWR1O5R9,Donn Cantrell,MG Advanced,Mathtouch,Lost,2017-05-13,2017-05-17,0.0,marketing,1984-01-01,3027.46,9516.0,Jordan,MG,3393.0,Rocco Neubert,East
0MZIJDPM,Elease Gluck,MG Special,Faxquote,Won,2017-05-13,2017-09-13,54.0,telecommunications,1995-01-01,1825.82,5595.0,United States,MG,55.0,Celia Rouche,West
3N46WQVI,Hayden Neloms,MG Advanced,Faxquote,Engaging,2017-05-13,,,telecommunications,1995-01-01,1825.82,5595.0,United States,MG,3393.0,Celia Rouche,West
FNQYVW3T,Hayden Neloms,GTX Plus Pro,Singletechno,Won,2017-05-13,2017-05-17,4627.0,retail,1996-01-01,2214.94,5374.0,United States,GTX,5482.0,Celia Rouche,West
CO6JN5NH,James Ascencio,GTX Basic,Green-Plus,Lost,2017-05-13,2017-08-22,0.0,services,2003-01-01,692.19,1922.0,United States,GTX,550.0,Summer Sewald,West
CQXYCHKN,Lajuana Vencill,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-05-13,2017-05-15,0.0,retail,2007-01-01,894.33,1635.0,Italy,GTX,550.0,Dustin Brinkmann,Central
TWXUDY78,Markita Hansen,MG Special,Singletechno,Won,2017-05-13,2017-08-23,57.0,retail,1996-01-01,2214.94,5374.0,United States,MG,55.0,Celia Rouche,West
OPL7DH0Q,Niesha Huffines,GTX Plus Basic,Dontechi,Lost,2017-05-13,2017-08-24,0.0,software,1982-01-01,4618.0,10083.0,United States,GTX,1096.0,Melvin Marxen,Central
5VKRCTJE,Rosalina Dieter,GTX Plus Basic,Singletechno,Won,2017-05-13,2017-08-01,1032.0,retail,1996-01-01,2214.94,5374.0,United States,GTX,1096.0,Celia Rouche,West
7DDD3NZ2,Rosie Papadopoulos,GTX Basic,Opentech,Won,2017-05-13,2017-05-17,567.0,finance,1994-01-01,355.23,853.0,United States,GTX,550.0,Cara Losch,East
QL97HH1Y,Versie Hillebrand,MG Special,Dontechi,Won,2017-05-13,2017-05-19,58.0,software,1982-01-01,4618.0,10083.0,United States,MG,55.0,Dustin Brinkmann,Central
9KN4MG14,Anna Snelling,GTX Plus Pro,Gogozoom,Lost,2017-05-14,2017-08-25,0.0,telecommunications,2007-01-01,86.68,187.0,United States,GTX,5482.0,Dustin Brinkmann,Central
4V3TLIGG,Anna Snelling,MG Special,Rundofase,Won,2017-05-14,2017-05-22,50.0,technolgy,1983-01-01,1008.06,1238.0,United States,MG,55.0,Dustin Brinkmann,Central
ALZNZ666,Boris Faz,MG Advanced,Toughzap,Engaging,2017-05-14,,,retail,1995-01-01,332.43,799.0,United States,MG,3393.0,Rocco Neubert,East
BWRNVTNR,Cassey Cress,GTX Basic,Mathtouch,Lost,2017-05-14,2017-08-02,0.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,550.0,Rocco Neubert,East
0H4AHJRI,Daniell Hammack,GTX Basic,Bubba Gump,Lost,2017-05-14,2017-06-01,0.0,software,2002-01-01,987.39,2253.0,United States,GTX,550.0,Rocco Neubert,East
S9WJ9NAS,Darcel Schlecht,MG Special,Gogozoom,Won,2017-05-14,2017-06-24,59.0,telecommunications,2007-01-01,86.68,187.0,United States,MG,55.0,Melvin Marxen,Central
BCA3ICIO,Donn Cantrell,GTX Plus Pro,Umbrella Corporation,Lost,2017-05-14,2017-08-14,0.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,5482.0,Rocco Neubert,East
F914VHA3,Donn Cantrell,GTX Basic,Bluth Company,Won,2017-05-14,2017-08-06,525.0,technolgy,1993-01-01,1242.32,3027.0,United States,GTX,550.0,Rocco Neubert,East
EF24VTVA,James Ascencio,GTX Plus Pro,Kinnamplus,Engaging,2017-05-14,,,retail,2004-01-01,702.72,1831.0,United States,GTX,5482.0,Summer Sewald,West
1CZU97OX,James Ascencio,GTX Plus Pro,Singletechno,Won,2017-05-14,2017-08-02,5525.0,retail,1996-01-01,2214.94,5374.0,United States,GTX,5482.0,Summer Sewald,West
T4FQOS6J,Maureen Marcano,GTX Plus Basic,Opentech,Engaging,2017-05-14,,,finance,1994-01-01,355.23,853.0,United States,GTX,1096.0,Summer Sewald,West
4BPA17HF,Maureen Marcano,GTX Basic,Zoomit,Won,2017-05-14,2017-05-28,628.0,entertainment,1992-01-01,324.19,978.0,United States,GTX,550.0,Summer Sewald,West
LAOGNZOU,Maureen Marcano,GTX Plus Basic,Hottechi,Won,2017-05-14,2017-05-22,902.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,1096.0,Summer Sewald,West
V3KGPHH9,Niesha Huffines,GTX Plus Basic,Stanredtax,Won,2017-05-14,2017-06-07,1064.0,finance,1987-01-01,1698.2,3798.0,United States,GTX,1096.0,Melvin Marxen,Central
RNH95U0V,Reed Clapper,GTX Plus Pro,Zotware,Won,2017-05-14,2017-08-20,6346.0,software,1979-01-01,4478.47,13809.0,United States,GTX,5482.0,Rocco Neubert,East
ZJ1BOSNL,Reed Clapper,MG Advanced,Xx-zobam,Won,2017-05-14,2017-05-24,3089.0,entertainment,1989-01-01,3838.39,8274.0,United States,MG,3393.0,Rocco Neubert,East
0X1AY1FM,Rosalina Dieter,MG Advanced,Sonron,Won,2017-05-14,2017-05-18,3484.0,telecommunications,1999-01-01,1699.85,5108.0,United States,MG,3393.0,Celia Rouche,West
D821LEQV,Versie Hillebrand,MG Special,Isdom,Lost,2017-05-14,2017-08-24,0.0,medical,2002-01-01,3178.24,4540.0,United States,MG,55.0,Dustin Brinkmann,Central
B1O27MFD,Versie Hillebrand,MG Special,Rundofase,Lost,2017-05-14,2017-08-06,0.0,technolgy,1983-01-01,1008.06,1238.0,United States,MG,55.0,Dustin Brinkmann,Central
UOUG01WG,Versie Hillebrand,MG Special,Betatech,Won,2017-05-14,2017-05-16,68.0,medical,1986-01-01,647.18,1185.0,Kenya,MG,55.0,Dustin Brinkmann,Central
3X2HOUYU,Vicki Laflamme,GTX Basic,Fasehatice,Won,2017-05-14,2017-08-16,575.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,550.0,Celia Rouche,West
V135X5B7,Violet Mclelland,MG Advanced,Xx-zobam,Won,2017-05-14,2017-05-17,3720.0,entertainment,1989-01-01,3838.39,8274.0,United States,MG,3393.0,Cara Losch,East
WUXGF870,Zane Levy,GTX Plus Pro,Hottechi,Lost,2017-05-14,2017-05-27,0.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,5482.0,Summer Sewald,West
3372JYYQ,Cassey Cress,MG Advanced,Condax,Engaging,2017-05-15,,,medical,2017-01-01,4.54,9.0,United States,MG,3393.0,Rocco Neubert,East
ENE1HNL3,Cassey Cress,GTX Plus Basic,Bluth Company,Won,2017-05-15,2017-06-27,1078.0,technolgy,1993-01-01,1242.32,3027.0,United States,GTX,1096.0,Rocco Neubert,East
EXMA7FRC,Cecily Lampkin,GTX Plus Basic,Hottechi,Won,2017-05-15,2017-05-30,1129.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,1096.0,Dustin Brinkmann,Central
KJHM27ZM,Daniell Hammack,GTX Plus Pro,Labdrill,Engaging,2017-05-15,,,medical,1985-01-01,2741.37,9226.0,United States,GTX,5482.0,Rocco Neubert,East
8H1VRXAK,Daniell Hammack,GTX Basic,Umbrella Corporation,Won,2017-05-15,2017-09-15,536.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,550.0,Rocco Neubert,East
5BRZKG6Y,Hayden Neloms,MG Special,Blackzim,Lost,2017-05-15,2017-09-08,0.0,retail,2009-01-01,497.11,1588.0,United States,MG,55.0,Celia Rouche,West
BHV4K3VV,Kary Hendrixson,GTX Basic,Y-corporation,Won,2017-05-15,2017-05-25,549.0,employment,1983-01-01,2871.35,9561.0,United States,GTX,550.0,Summer Sewald,West
BOHWQ1B3,Lajuana Vencill,MG Special,Streethex,Won,2017-05-15,2017-09-07,61.0,retail,1988-01-01,1376.8,1165.0,Belgium,MG,55.0,Dustin Brinkmann,Central
K4KNZQY6,Markita Hansen,GTX Plus Pro,Scotfind,Lost,2017-05-15,2017-08-07,0.0,software,1996-01-01,6354.87,16780.0,United States,GTX,5482.0,Celia Rouche,West
9WUD1Q5D,Marty Freudenburg,MG Special,Toughzap,Lost,2017-05-15,2017-08-10,0.0,retail,1995-01-01,332.43,799.0,United States,MG,55.0,Melvin Marxen,Central
KAPP0SBT,Marty Freudenburg,MG Advanced,Cancity,Lost,2017-05-15,2017-08-21,0.0,retail,2001-01-01,718.62,2448.0,United States,MG,3393.0,Melvin Marxen,Central
XSWTUMGY,Maureen Marcano,GTX Basic,Fasehatice,Lost,2017-05-15,2017-08-13,0.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,550.0,Summer Sewald,West
KS9B13NQ,Maureen Marcano,GTX Plus Basic,Blackzim,Won,2017-05-15,2017-09-10,1101.0,retail,2009-01-01,497.11,1588.0,United States,GTX,1096.0,Summer Sewald,West
S983P5KR,Niesha Huffines,GTX Basic,Inity,Lost,2017-05-15,2017-08-11,0.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,550.0,Melvin Marxen,Central
K0ZYCW3U,Niesha Huffines,GTX Basic,Dontechi,Won,2017-05-15,2017-06-27,603.0,software,1982-01-01,4618.0,10083.0,United States,GTX,550.0,Melvin Marxen,Central
SFCT64YG,Niesha Huffines,GTX Basic,Inity,Won,2017-05-15,2017-09-05,545.0,marketing,1986-01-01,2403.58,8801.0,United States,GTX,550.0,Melvin Marxen,Central
DUM5AP8P,Reed Clapper,MG Advanced,Vehement Capital Partners,Lost,2017-05-15,2017-05-30,0.0,finance,1993-01-01,646.1,883.0,United States,MG,3393.0,Rocco Neubert,East
RNV54AZ7,Rosie Papadopoulos,GTX Plus Pro,Yearin,Lost,2017-05-15,2017-05-26,0.0,retail,2005-01-01,2261.05,3851.0,United States,GTX,5482.0,Cara Losch,East
AVNVFAIR,Vicki Laflamme,GTX Plus Basic,Fasehatice,Won,2017-05-15,2017-08-25,959.0,retail,1990-01-01,4968.91,7523.0,United States,GTX,1096.0,Celia Rouche,West
TEJBT5CP,Vicki Laflamme,GTX Plus Basic,Konex,Won,2017-05-15,2017-06-03,1208.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,1096.0,Celia Rouche,West
NHA6MNJF,Violet Mclelland,MG Advanced,Zotware,Won,2017-05-15,2017-09-26,3061.0,software,1979-01-01,4478.47,13809.0,United States,MG,3393.0,Cara Losch,East
K44WX2BT,Donn Cantrell,MG Advanced,Massive Dynamic,Won,2017-05-16,2017-08-13,3351.0,entertainment,1989-01-01,665.06,1095.0,United States,MG,3393.0,Rocco Neubert,East
XD6R8R5B,Hayden Neloms,MG Advanced,Hottechi,Won,2017-05-16,2017-05-30,3153.0,technolgy,1997-01-01,8170.38,16499.0,Korea,MG,3393.0,Celia Rouche,West
CEGQ4V9F,James Ascencio,GTX Plus Basic,Konex,Lost,2017-05-16,2017-05-20,0.0,technolgy,1980-01-01,7708.38,13756.0,United States,GTX,1096.0,Summer Sewald,West
58DMWXXI,James Ascencio,GTX Plus Pro,J-Texon,Lost,2017-05-16,2017-05-27,0.0,retail,1989-01-01,1388.67,3583.0,United States,GTX,5482.0,Summer Sewald,West
8GYJOE85,Kami Bicknell,GTX Basic,Hottechi,Lost,2017-05-16,2017-08-22,0.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Summer Sewald,West
KJP1JFKX,Kami Bicknell,GTX Basic,Hottechi,Won,2017-05-16,2017-06-06,533.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Summer Sewald,West
LGK00C12,Lajuana Vencill,GTX Basic,Bioholding,Lost,2017-05-16,2017-08-24,0.0,medical,2012-01-01,587.34,1356.0,Philipines,GTX,550.0,Dustin Brinkmann,Central
1F950BGI,Lajuana Vencill,MG Special,Genco Pura Olive Oil Company,Won,2017-05-16,2017-06-01,56.0,retail,2007-01-01,894.33,1635.0,Italy,MG,55.0,Dustin Brinkmann,Central
1KV8WY84,Marty Freudenburg,GTX Plus Basic,Statholdings,Lost,2017-05-16,2017-05-24,0.0,employment,1997-01-01,291.27,586.0,United States,GTX,1096.0,Melvin Marxen,Central
FN080GSV,Maureen Marcano,GTX Basic,Finjob,Won,2017-05-16,2017-08-04,522.0,employment,1988-01-01,2059.9,3644.0,United States,GTX,550.0,Summer Sewald,West
XR3BL1JL,Rosalina Dieter,MG Special,Goodsilron,Won,2017-05-16,2017-08-20,54.0,marketing,2000-01-01,2952.73,5107.0,United States,MG,55.0,Celia Rouche,West
YD38G676,Vicki Laflamme,MG Advanced,Hatfan,Lost,2017-05-16,2017-05-27,0.0,services,1982-01-01,792.46,1299.0,United States,MG,3393.0,Celia Rouche,West
UW6FSSDK,Violet Mclelland,MG Special,Acme Corporation,Lost,2017-05-16,2017-08-16,0.0,technolgy,1996-01-01,1100.04,2822.0,United States,MG,55.0,Cara Losch,East
GYC77KNM,Wilburn Farren,MG Advanced,Gekko & Co,Won,2017-05-16,2017-09-16,3483.0,retail,1990-01-01,2520.83,3502.0,United States,MG,3393.0,Cara Losch,East
HS58SPS7,Cassey Cress,MG Special,Bubba Gump,Lost,2017-05-17,2017-05-25,0.0,software,2002-01-01,987.39,2253.0,United States,MG,55.0,Rocco Neubert,East
5BGYQS4R,Darcel Schlecht,GTX Plus Basic,Finhigh,Won,2017-05-17,2017-08-11,1110.0,finance,2006-01-01,1102.43,1759.0,United States,GTX,1096.0,Melvin Marxen,Central
YMS8IG4L,Donn Cantrell,GTX Basic,Umbrella Corporation,Won,2017-05-17,2017-05-27,441.0,finance,1998-01-01,2022.14,5113.0,United States,GTX,550.0,Rocco Neubert,East
NISR8D1V,Elease Gluck,GTX Basic,Hottechi,Won,2017-05-17,2017-08-08,553.0,technolgy,1997-01-01,8170.38,16499.0,Korea,GTX,550.0,Celia Rouche,West
T4MF2SMF,Hayden Neloms,MG Advanced,Scotfind,Won,2017-05-17,2017-06-04,3624.0,software,1996-01-01,6354.87,16780.0,United States,MG,3393.0,Celia Rouche,West
G6PDDHMN,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-05-17,2017-05-31,0.0,retail,2007-01-01,894.33,1635.0,Italy,GTX,550.0,Melvin Marxen,Central
8GV0BQTU,Kary Hendrixson,MG Advanced,Xx-holding,Engaging,2017-05-17,,,finance,1993-01-01,7537.24,20293.0,United States,MG,3393.0,Summer Sewald,West
I99AI8C5,Lajuana Vencill,MG Special,dambase,Lost,2017-05-17,2017-08-08,0.0,marketing,1995-01-01,2173.98,2928.0,United States,MG,55.0,Dustin Brinkmann,Central
RQM0PS59,Markita Hansen,MG Special,J-Texon,Lost,2017-05-17,2017-08-18,0.0,retail,1989-01-01,1388.67,3583.0,United States,MG,55.0,Celia Rouche,West
G6QI40AT,Rosie Papadopoulos,MG Special,Umbrella Corporation,Lost,2017-05-17,2017-05-29,0.0,finance,1998-01-01,2022.14,5113.0,United States,MG,55.0,Cara Losch,East
UQY5TEE8,Versie Hillebrand,MG Special,Codehow,Won,2017-05-17,2017-09-20,51.0,software,1998-01-01,2714.9,2641.0,United States,MG,55.0,Dustin Brinkmann,Central
N2KXGJO3,Violet Mclelland,MG Advanced,Silis,Won,2017-05-17,2017-08-01,3033.0,medical,1994-01-01,2818.38,6290.0,United States,MG,3393.0,Cara Losch,East
DDP76LIP,Zane Levy,MG Special,Hatfan,Lost,2017-05-17,2017-05-26,0.0,services,1982-01-01,792.46,1299.0,United States,MG,55.0,Summer Sewald,West
43AH1M09,Anna Snelling,MG Special,Warephase,Lost,2017-05-18,2017-05-24,0.0,services,1997-01-01,2041.73,5276.0,United States,MG,55.0,Dustin Brinkmann,Central
852ZZB90,Anna Snelling,MG Special,Ron-tech,Won,2017-05-18,2017-06-02,58.0,medical,1992-01-01,3922.42,6837.0,United States,MG,55.0,Dustin Brinkmann,Central
V2GGEAOC,Anna Snelling,MG Special,Streethex,Won,2017-05-18,2017-09-15,51.0,retail,1988-01-01,1376.8,1165.0,Belgium,MG,55.0,Dustin Brinkmann,Central
0K59ZLQC,Corliss Cosme,GTX Basic,Donquadtech,Engaging,2017-05-18,,,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,550.0,Cara Losch,East
DPT11UGS,Donn Cantrell,GTX Plus Basic,Iselectrics,Won,2017-05-18,2017-09-05,995.0,technolgy,2011-01-01,527.11,1428.0,United States,GTX,1096.0,Rocco Neubert,East
2BXYT4PD,Hayden Neloms,GTX Plus Pro,Funholding,Engaging,2017-05-18,,,finance,1991-01-01,2819.5,7227.0,United States,GTX,5482.0,Celia Rouche,West
HU970PDK,James Ascencio,GTX Plus Pro,Donquadtech,Engaging,2017-05-18,,,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,5482.0,Summer Sewald,West
7D75QXBD,Kary Hendrixson,GTX Plus Basic,Groovestreet,Engaging,2017-05-18,,,retail,2003-01-01,223.8,299.0,United States,GTX,1096.0,Summer Sewald,West
L71FBIF7,Marty Freudenburg,MG Special,Bioholding,Lost,2017-05-18,2017-09-10,0.0,medical,2012-01-01,587.34,1356.0,Philipines,MG,55.0,Melvin Marxen,Central
HU6IS6Q2,Marty Freudenburg,GTX Plus Pro,Domzoom,Won,2017-05-18,2017-06-11,5241.0,entertainment,1998-01-01,217.87,551.0,United States,GTX,5482.0,Melvin Marxen,Central
UXFEJC9Q,Maureen Marcano,GTX Plus Basic,Nam-zim,Won,2017-05-18,2017-05-22,1082.0,services,1987-01-01,405.59,1179.0,Brazil,GTX,1096.0,Summer Sewald,West
D4Z6IL8W,Niesha Huffines,GTX Basic,Rundofase,Won,2017-05-18,2017-06-05,616.0,technolgy,1983-01-01,1008.06,1238.0,United States,GTX,550.0,Melvin Marxen,Central
5FG7S674,Rosie Papadopoulos,MG Special,Zencorporation,Lost,2017-05-18,2017-08-14,0.0,technolgy,2011-01-01,40.79,142.0,China,MG,55.0,Cara Losch,East
KJXB9Q7O,Versie Hillebrand,MG Special,Finhigh,Lost,2017-05-18,2017-05-24,0.0,finance,2006-01-01,1102.43,1759.0,United States,MG,55.0,Dustin Brinkmann,Central
KN3H2R4V,Zane Levy,GTX Basic,Y-corporation,Lost,2017-05-18,2017-06-25,0.0,employment,1983-01-01,2871.35,9561.0,United States,GTX,550.0,Summer Sewald,West
20QTAZ1L,Zane Levy,MG Special,Lexiqvolax,Lost,2017-05-18,2017-05-23,0.0,medical,2004-01-01,1618.89,3889.0,United States,MG,55.0,Summer Sewald,West
OATOYNX2,Anna Snelling,MG Special,Bioholding,Won,2017-05-19,2017-06-27,63.0,medical,2012-01-01,587.34,1356.0,Philipines,MG,55.0,Dustin Brinkmann,Central
GAH11YHT,Boris Faz,MG Advanced,Konex,Lost,2017-05-19,2017-05-20,0.0,technolgy,1980-01-01,7708.38,13756.0,United States,MG,3393.0,Rocco Neubert,East
FT8227WB,Cassey Cress,GTX Plus Basic,Zencorporation,Lost,2017-05-19,2017-06-01,0.0,technolgy,2011-01-01,40.79,142.0,China,GTX,1096.0,Rocco Neubert,East
0XHTFQE8,Cassey Cress,GTX Plus Basic,Betasoloin,Won,2017-05-19,2017-08-19,1131.0,medical,1999-01-01,251.41,495.0,United States,GTX,1096.0,Rocco Neubert,East
6I76NXTK,Corliss Cosme,GTX Basic,Ganjaflex,Won,2017-05-19,2017-09-04,503.0,retail,1995-01-01,5158.71,17479.0,Japan,GTX,550.0,Cara Losch,East
0FLFT1R4,Corliss Cosme,GTX Basic,Massive Dynamic,Won,2017-05-19,2017-08-03,516.0,entertainment,1989-01-01,665.06,1095.0,United States,GTX,550.0,Cara Losch,East
QX4VN0WB,Daniell Hammack,GTX Basic,Mathtouch,Won,2017-05-19,2017-09-01,592.0,marketing,1984-01-01,3027.46,9516.0,Jordan,GTX,550.0,Rocco Neubert,East
00KY25OA,Donn Cantrell,GTX Basic,Condax,Won,2017-05-19,2017-06-01,564.0,medical,2017-01-01,4.54,9.0,United States,GTX,550.0,Rocco Neubert,East
QDDD0L2Y,Elease Gluck,MG Special,Kan-code,Lost,2017-05-19,2017-05-27,0.0,software,1982-01-01,11698.03,34288.0,United States,MG,55.0,Celia Rouche,West
6TN4T6HN,Hayden Neloms,GTX Plus Basic,Golddex,Won,2017-05-19,2017-06-01,964.0,finance,2008-01-01,52.5,165.0,United States,GTX,1096.0,Celia Rouche,West
MQY3YOQS,Jonathan Berthelot,GTX Basic,Funholding,Won,2017-05-19,2017-06-02,583.0,finance,1991-01-01,2819.5,7227.0,United States,GTX,550.0,Melvin Marxen,Central
MGD7DZAU,Kami Bicknell,GTX Basic,Globex Corporation,Engaging,2017-05-19,,,technolgy,2000-01-01,1223.72,2497.0,Norway,GTX,550.0,Summer Sewald,West
3YWITFR5,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-05-19,2017-08-15,440.0,medical,1992-01-01,3922.42,6837.0,United States,GTX,550.0,Dustin Brinkmann,Central
BEKQZ411,Moses Frase,MG Special,Inity,Won,2017-05-19,2017-08-31,58.0,marketing,1986-01-01,2403.58,8801.0,United States,MG,55.0,Dustin Brinkmann,Central
PK0T5N02,Reed Clapper,GTX Plus Basic,Initech,Won,2017-05-19,2017-05-26,1093.0,telecommunications,1994-01-01,6395.05,20275.0,United States,GTX,1096.0,Rocco Neubert,East
DTSCBNCX,Violet Mclelland,GTX Plus Basic,Donquadtech,Lost,2017-05-19,2017-08-12,0.0,technolgy,1992-01-01,1712.68,3194.0,United States,GTX,1096.0,Cara Losch,East
TUDKP25E,Anna Snelling,MG Advanced,Rangreen,Lost,2017-05-20,2017-08-01,0.0,technolgy,1987-01-01,2938.67,8775.0,Panama,MG,3393.0,Dustin Brinkmann,Central
E1OBRLYZ,Boris Faz,GTX Basic,Zencorporation,Won,2017-05-20,2017-05-27,529.0,technolgy,2011-01-01,40.79,142.0,China,GTX,550.0,Rocco Neubert,East
X66G66ZA,Darcel Schlecht,MG Special,Toughzap,Won,2017-05-20,2017-08-18,56.0,retail,1995-01-01,332.43,799.0,United States,MG,55.0,Melvin Marxen,Central
